,"ID
операции",Date,ID,Article,Operation,Quantity_Packages,Price_per_unit,District,Department,Product_Name,Supplier,Total_price
973,60321,2021-06-21,М54,56,Продажа,58,92,Центральный,Бакалея,Крупа пшено,Продбаза,5336
974,60491,2021-06-21,М59,43,Продажа,185,118,Центральный,Бакалея,Крупа перловая,Продбаза,21830
975,60492,2021-06-21,М59,46,Продажа,291,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,14550
976,60496,2021-06-21,М59,56,Поставка,200,101,Центральный,Бакалея,Крупа пшено,Продбаза,20200
977,60643,2021-06-21,М64,56,Поставка,10,87,Центральный,Бакалея,Крупа пшено,Продбаза,870
978,60694,2021-06-21,М66,34,Поставка,100,109,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10900
979,60700,2021-06-21,М66,43,Поставка,50,88,Центральный,Бакалея,Крупа перловая,Продбаза,4400
980,60774,2021-06-21,М68,56,Поставка,50,85,Центральный,Бакалея,Крупа пшено,Продбаза,4250
981,60792,2021-06-21,М69,43,Продажа,60,92,Центральный,Бакалея,Крупа перловая,Продбаза,5520
982,60793,2021-06-21,М69,56,Поставка,50,94,Центральный,Бакалея,Крупа пшено,Продбаза,4700
983,60955,2021-06-21,М75,34,Продажа,81,108,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8748
984,60961,2021-06-21,М75,56,Продажа,53,133,Центральный,Бакалея,Крупа пшено,Продбаза,7049
985,61011,2021-06-21,М77,34,Поставка,50,84,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4200
986,61012,2021-06-21,М77,34,Продажа,52,132,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6864
987,61017,2021-06-21,М77,46,Поставка,30,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,1350
988,61018,2021-06-21,М77,46,Продажа,30,72,Центральный,Бакалея,Крупа манная,Мелькомбинат,2160
989,61248,2021-06-21,М85,46,Поставка,200,56,Центральный,Бакалея,Крупа манная,Мелькомбинат,11200
990,61249,2021-06-21,М85,46,Продажа,265,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,12985
991,61312,2021-06-21,М87,46,Поставка,30,51,Центральный,Бакалея,Крупа манная,Мелькомбинат,1530
992,61313,2021-06-21,М87,46,Продажа,31,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,1457
993,61515,2021-06-21,М94,43,Поставка,200,86,Центральный,Бакалея,Крупа перловая,Продбаза,17200
994,61899,2021-06-22,М08,34,Поставка,300,96,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,28800
995,61904,2021-06-22,М08,46,Продажа,241,71,Центральный,Бакалея,Крупа манная,Мелькомбинат,17111
996,61909,2021-06-22,М08,56,Поставка,200,86,Центральный,Бакалея,Крупа пшено,Продбаза,17200
997,61970,2021-06-22,М10,34,Поставка,40,76,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3040
998,61971,2021-06-22,М10,34,Продажа,41,99,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4059
999,62029,2021-06-22,М12,43,Поставка,200,73,Центральный,Бакалея,Крупа перловая,Продбаза,14600
1000,62161,2021-06-22,М17,34,Поставка,200,80,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,16000
1001,62162,2021-06-22,М17,34,Продажа,148,124,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,18352
1002,62173,2021-06-22,М17,56,Поставка,100,98,Центральный,Бакалея,Крупа пшено,Продбаза,9800
1003,62226,2021-06-22,М19,43,Продажа,24,74,Центральный,Бакалея,Крупа перловая,Продбаза,1776
1004,62227,2021-06-22,М19,46,Продажа,36,59,Центральный,Бакалея,Крупа манная,Мелькомбинат,2124
1005,62230,2021-06-22,М19,56,Поставка,30,94,Центральный,Бакалея,Крупа пшено,Продбаза,2820
1006,62231,2021-06-22,М19,56,Продажа,29,129,Центральный,Бакалея,Крупа пшено,Продбаза,3741
1007,62329,2021-06-22,М22,34,Продажа,46,142,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6532
1008,62335,2021-06-22,М22,43,Поставка,20,65,Центральный,Бакалея,Крупа перловая,Продбаза,1300
1009,62336,2021-06-22,М22,43,Продажа,24,94,Центральный,Бакалея,Крупа перловая,Продбаза,2256
1010,62339,2021-06-22,М22,46,Поставка,30,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1470
1011,62504,2021-06-22,М27,56,Поставка,50,77,Центральный,Бакалея,Крупа пшено,Продбаза,3850
1012,62547,2021-06-22,М29,56,Поставка,20,92,Центральный,Бакалея,Крупа пшено,Продбаза,1840
1013,62571,2021-06-22,М30,34,Поставка,20,111,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2220
1014,62576,2021-06-22,М30,46,Поставка,20,56,Центральный,Бакалея,Крупа манная,Мелькомбинат,1120
1015,62846,2021-06-22,М39,46,Поставка,50,43,Центральный,Бакалея,Крупа манная,Мелькомбинат,2150
1016,63029,2021-06-22,М45,34,Поставка,100,106,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10600
1017,63030,2021-06-22,М45,34,Продажа,70,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6510
1018,63062,2021-06-22,М46,43,Поставка,20,92,Центральный,Бакалея,Крупа перловая,Продбаза,1840
1019,63063,2021-06-22,М46,46,Продажа,32,53,Центральный,Бакалея,Крупа манная,Мелькомбинат,1696
1020,63224,2021-06-22,М52,43,Поставка,10,91,Центральный,Бакалея,Крупа перловая,Продбаза,910
1021,63230,2021-06-22,М52,56,Продажа,14,98,Центральный,Бакалея,Крупа пшено,Продбаза,1372
1022,63424,2021-06-22,М59,34,Продажа,364,107,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,38948
1023,63437,2021-06-22,М59,56,Поставка,200,85,Центральный,Бакалея,Крупа пшено,Продбаза,17000
1024,63438,2021-06-22,М59,56,Продажа,217,126,Центральный,Бакалея,Крупа пшено,Продбаза,27342
1025,63581,2021-06-22,М64,43,Поставка,10,82,Центральный,Бакалея,Крупа перловая,Продбаза,820
1026,63584,2021-06-22,М64,46,Продажа,15,48,Центральный,Бакалея,Крупа манная,Мелькомбинат,720
1027,63637,2021-06-22,М66,46,Поставка,100,43,Центральный,Бакалея,Крупа манная,Мелькомбинат,4300
1028,63638,2021-06-22,М66,46,Продажа,62,72,Центральный,Бакалея,Крупа манная,Мелькомбинат,4464
1029,63640,2021-06-22,М66,56,Поставка,50,92,Центральный,Бакалея,Крупа пшено,Продбаза,4600
1030,63641,2021-06-22,М66,56,Продажа,50,111,Центральный,Бакалея,Крупа пшено,Продбаза,5550
1031,63697,2021-06-22,М68,43,Поставка,50,88,Центральный,Бакалея,Крупа перловая,Продбаза,4400
1032,63699,2021-06-22,М68,46,Поставка,50,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,2900
1033,63703,2021-06-22,М68,56,Продажа,56,124,Центральный,Бакалея,Крупа пшено,Продбаза,6944
1034,63728,2021-06-22,М69,43,Продажа,50,109,Центральный,Бакалея,Крупа перловая,Продбаза,5450
1035,63729,2021-06-22,М69,46,Поставка,50,52,Центральный,Бакалея,Крупа манная,Мелькомбинат,2600
